Count,Unit Format 1,Carry Fee Percentage,SQ FT,Year,Carrying Charge,NCB Loan,2019 One Time SA,2022 SA #1,2022 SA #1 
8001,N0614,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8002,N0625,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8003,N0701,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8004,N0712,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8005,N0714,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8006,N0725,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8007,N0801,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8008,N0812,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8009,N0814,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8010,N0825,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8011,S0126,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8012,S0137,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8013,S0138,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8014,S0149,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8015,S0226,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8016,S0237,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8017,S0238,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8018,S0249,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8019,S0326,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8020,S0337,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8021,S0338,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8022,S0349,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8023,S0426,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8024,S0437,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8025,S0438,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8026,S0449,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8027,S0526,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8028,S0537,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8029,S0538,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8030,S0549,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8031,S0626,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8032,S0637,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8033,S0638,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8034,S0649,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8035,S0726,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8036,S0737,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8037,S0738,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8038,S0749,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8039,S0826,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8040,S0837,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8041,S0838,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8042,S0849,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8043,N0102,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8044,N0105,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8045,N0108,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8046,N0111,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8047,N0115,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8048,N0124,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8049,N0202,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8050,N0205,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8051,N0208,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8052,N0211,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8053,N0215,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8054,N0224,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8055,N0302,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8056,N0305,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8057,N0308,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8058,N0311,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8059,N0315,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8060,N0324,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8061,N0402,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8062,N0405,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8063,N0408,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8064,N0411,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8065,N0415,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8066,N0424,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8067,N0502,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8068,N0505,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8069,N0508,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8070,N0511,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8071,N0515,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8072,N0524,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8073,N0602,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8074,N0605,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8075,N0608,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8076,N0611,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8077,N0615,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8078,N0624,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8079,N0702,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8080,N0705,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8081,N0708,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8082,N0711,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8083,N0715,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8084,N0724,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8085,N0802,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8086,N0805,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8087,N0808,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8088,N0811,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8089,N0815,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8090,N0824,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8091,S0127,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8092,S0130,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8093,S0133,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8094,S0136,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8095,S0139,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8096,S0142,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8097,S0145,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8098,S0148,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8099,S0227,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8100,S0230,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8101,S0233,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8102,S0236,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8103,S0239,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8104,S0242,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8105,S0245,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8106,S0248,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8107,S0327,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8108,S0330,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8109,S0333,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8110,S0336,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8111,S0339,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8112,S0342,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8113,S0345,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8114,S0348,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8115,S0427,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8116,S0430,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8117,S0433,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8118,S0436,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8119,S0439,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8120,S0442,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8121,S0445,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8122,S0448,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8123,S0527,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8124,S0530,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8125,S0533,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8126,S0536,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8127,S0539,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8128,S0542,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8129,S0545,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8130,S0548,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8131,S0627,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8132,S0630,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8133,S0633,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8134,S0636,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8135,S0639,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8136,S0642,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8137,S0645,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8138,S0648,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8139,S0727,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8140,S0730,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8141,S0733,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8142,S0736,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8143,S0739,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8144,S0742,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8145,S0745,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8146,S0748,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8147,S0827,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8148,S0830,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8149,S0833,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8150,S0836,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8151,S0839,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8152,S0842,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8153,S0845,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8154,S0848,0.001129677,426,2019,546.67,72.68,1639.27,null,TBD
8155,T1320,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8156,T1324,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8157,T1338,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8158,T1340,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8159,T1346,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8160,T1348,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8161,T290,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8162,T300,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8163,T302,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8164,T304,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8165,T310,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8166,T312,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8167,T374,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8168,T378,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8169,T1318,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8170,T1326,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8171,T1332,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8172,T1334,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8173,T1342,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8174,T1336,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8175,T1344,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8176,T1350,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8177,T1352,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8178,T1354,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8179,T288,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8180,T292,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8181,T298,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8182,T306,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8183,T308,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8184,T314,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8185,T372,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8186,T380,0.002793157,1625,2019,1351.61,179.7,1639.27,null,TBD
8187,T1360,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8188,T1366,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8189,T341,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8190,T335,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8191,T344,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8192,T346,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8193,T348,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8194,T350,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8195,T361,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8196,T360,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8197,T362,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8198,T1302,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8199,T1304,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8200,T1310,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8201,T1312,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8202,T1372,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8203,T1382,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8204,T320,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8205,T322,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8206,T328,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8207,T330,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8208,T336,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8209,T338,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8210,T349,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8211,T351,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8212,T363,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8213,T371,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8214,T373,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8215,T379,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8216,T381,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8217,T386,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8218,T387,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8219,T388,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8220,T394,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8221,T396,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8222,T397,0.003041438,1665,2019,1470.52,195.67,1639.27,null,TBD
8223,T1306,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8224,T1308,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8225,T1362,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8226,T1364,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8227,T1374,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8228,T1376,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8229,T1378,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8230,T1380,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8231,T324,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8232,T326,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8233,T332,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8234,T334,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8235,T337,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8236,T339,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8237,T347,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8238,T352,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8239,T353,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8240,T354,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8241,T355,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8242,T356,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8243,T357,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8244,T358,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8245,T359,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8246,T364,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8247,T365,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8248,T366,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8249,T375,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8250,T377,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8251,T390,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8252,T391,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8253,T392,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8254,T393,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8255,T389,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8256,T395,0.002602809,1266,2019,1260.05,167.45,1639.27,null,TBD
8257,T1322,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8258,T376,0.002139352,1287,2019,1034.56,137.64,1639.27,null,TBD
8259,T382,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8260,T1316,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8261,T1328,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8262,T296,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8263,T316,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8264,T370,0.002875918,1665,2019,1391.24,185.02,1639.27,null,TBD
8265,T1330,0.002627637,1500,2019,1272.34,169.05,1639.27,null,TBD
8266,T286,0.002627637,1500,2019,1272.34,169.05,1639.27,null,TBD
8267,T294,0.002627637,1500,2019,1272.34,169.05,1639.27,null,TBD
8268,T1356,0.002627637,1500,2019,1272.34,169.05,1639.27,null,TBD
8269,T1370,0.003124198,1665,2019,1511.5,201,1639.27,null,TBD
8270,T1384,0.003124198,1665,2019,1511.5,201,1639.27,null,TBD
8271,T385,0.003124198,1665,2019,1511.5,201,1639.27,null,TBD
8272,T399,0.003124198,1665,2019,1511.5,201,1639.27,null,TBD
8273,T1300,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8274,T1314,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8275,T1358,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8276,T1368,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8277,T318,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8278,T333,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8279,T340,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8280,T342,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8281,T343,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8282,T345,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8283,T367,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8284,T368,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8285,T369,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8286,T383,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8287,T384,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8288,T398,0.002817985,1665,2019,1362.55,181.3,1639.27,null,TBD
8289,N0103,0.001725551,590,2020,918.51,111.01,null,null,TBD
8290,N0104,0.001725551,590,2020,918.51,111.01,null,null,TBD
8291,N0109,0.001725551,590,2020,918.51,111.01,null,null,TBD
8292,N0110,0.001725551,590,2020,918.51,111.01,null,null,TBD
8293,N0116,0.001725551,590,2020,918.51,111.01,null,null,TBD
8294,N0123,0.001725551,590,2020,918.51,111.01,null,null,TBD
8295,N0203,0.001725551,590,2020,918.51,111.01,null,null,TBD
8296,N0204,0.001725551,590,2020,918.51,111.01,null,null,TBD
8297,N0209,0.001725551,590,2020,918.51,111.01,null,null,TBD
8298,N0210,0.001725551,590,2020,918.51,111.01,null,null,TBD
8299,N0216,0.001725551,590,2020,918.51,111.01,null,null,TBD
8300,N0223,0.001725551,590,2020,918.51,111.01,null,null,TBD
8301,N0303,0.001725551,590,2020,918.51,111.01,null,null,TBD
8302,N0304,0.001725551,590,2020,918.51,111.01,null,null,TBD
8303,N0309,0.001725551,590,2020,918.51,111.01,null,null,TBD
8304,N0310,0.001725551,590,2020,918.51,111.01,null,null,TBD
8305,N0316,0.001725551,590,2020,918.51,111.01,null,null,TBD
8306,N0323,0.001725551,590,2020,918.51,111.01,null,null,TBD
8307,N0403,0.001725551,590,2020,918.51,111.01,null,null,TBD
8308,N0404,0.001725551,590,2020,918.51,111.01,null,null,TBD
8309,N0409,0.001725551,590,2020,918.51,111.01,null,null,TBD
8310,N0410,0.001725551,590,2020,918.51,111.01,null,null,TBD
8311,N0416,0.001725551,590,2020,918.51,111.01,null,null,TBD
8312,N0423,0.001725551,590,2020,918.51,111.01,null,null,TBD
8313,N0503,0.001725551,590,2020,918.51,111.01,null,null,TBD
8314,N0504,0.001725551,590,2020,918.51,111.01,null,null,TBD
8315,N0509,0.001725551,590,2020,918.51,111.01,null,null,TBD
8316,N0510,0.001725551,590,2020,918.51,111.01,null,null,TBD
8317,N0516,0.001725551,590,2020,918.51,111.01,null,null,TBD
8318,N0523,0.001725551,590,2020,918.51,111.01,null,null,TBD
8319,N0603,0.001725551,590,2020,918.51,111.01,null,null,TBD
8320,N0604,0.001725551,590,2020,918.51,111.01,null,null,TBD
8321,N0609,0.001725551,590,2020,918.51,111.01,null,null,TBD
8322,N0610,0.001725551,590,2020,918.51,111.01,null,null,TBD
8323,N0616,0.001725551,590,2020,918.51,111.01,null,null,TBD
8324,N0623,0.001725551,590,2020,918.51,111.01,null,null,TBD
8325,N0703,0.001725551,590,2020,918.51,111.01,null,null,TBD
8326,N0704,0.001725551,590,2020,918.51,111.01,null,null,TBD
8327,N0709,0.001725551,590,2020,918.51,111.01,null,null,TBD
8328,N0710,0.001725551,590,2020,918.51,111.01,null,null,TBD
8329,N0716,0.001725551,590,2020,918.51,111.01,null,null,TBD
